[2017/02/22 17:49:00] §6[§cAdmin§6]§d» §3chicken§r executed /spawn at Location{world=CraftWorld{name=world},x=-5131.255884678,y=101.1220623781035,z=771.118295189535,pitch=33.599957,yaw=-248.39966}
[2017/02/22 21:12:53] §6[§aMember§6] §fchicken§r executed /nbti mod delall at Location{world=CraftWorld{name=world},x=-5002.099666264595,y=74.0,z=-184.28561092564846,pitch=35.700005,yaw=26.400757}
[2017/02/22 21:13:03] §6[§aMember§6] §fchicken§r executed /nbti mod add maxhealth 0 20 mainhand at Location{world=CraftWorld{name=world},x=-5001.618888872912,y=74.0,z=-181.41284279584414,pitch=35.700005,yaw=26.400757}
[2017/02/22 21:13:26] §6[§aMember§6] §fchicken§r executed /nbti mod add attackdamage 0 40 mainhand at Location{world=CraftWorld{name=world},x=-5008.812750200235,y=74.0,z=-176.17237966153897,pitch=56.4,yaw=99.450806}
[2017/02/22 21:13:41] §6[§aMember§6] §fchicken§r executed /nbti mod add attackdamage 1 0.2 mainhand at Location{world=CraftWorld{name=world},x=-5004.02884183956,y=74.0,z=-183.171477621138,pitch=45.00001,yaw=1.3509521}
[2017/02/22 21:13:45] §6[§aMember§6] §fchicken§r executed /nbti mod add attackdamage 1 0.2 mainhand at Location{world=CraftWorld{name=world},x=-5004.0952552444805,y=74.0,z=-178.36868965848853,pitch=52.80001,yaw=15.901001}
[2017/02/22 21:14:08] §6[§aMember§6] §fchicken§r executed /nbti mod delall at Location{world=CraftWorld{name=world},x=-4999.704572943887,y=74.0,z=-184.47591443497058,pitch=29.850008,yaw=343.35132}
[2017/02/22 21:14:18] §6[§aMember§6] §fchicken§r executed /nbti mod add maxhealth 0 20 mainhand at Location{world=CraftWorld{name=world},x=-5000.8683860936535,y=74.0,z=-181.99308043593368,pitch=29.850008,yaw=343.35132}
[2017/02/22 21:14:28] §6[§aMember§6] §fchicken§r executed /nbti mod add maxhealth 1 0.15 mainhand at Location{world=CraftWorld{name=world},x=-5009.601978936668,y=75.0,z=-174.52131233424026,pitch=36.750008,yaw=90.45117}
[2017/02/22 21:14:39] §6[§aMember§6] §fchicken§r executed /nbti mod add attackdamage 0 50 mainhand at Location{world=CraftWorld{name=world},x=-5012.0636678286655,y=74.0,z=-174.52793806503198,pitch=36.750008,yaw=90.45117}
[2017/02/22 21:15:14] §6[§aMember§6] §fchicken§r executed /nbti mod delall at Location{world=CraftWorld{name=world},x=-5004.4284520100655,y=74.0,z=-179.53420874812917,pitch=42.749992,yaw=65.55127}
[2017/02/22 21:15:24] §6[§aMember§6] §fchicken§r executed /nbti mod add maxhealth 0 30 mainhand at Location{world=CraftWorld{name=world},x=-5007.776202700745,y=74.0,z=-177.15732085481574,pitch=42.749992,yaw=65.55127}
[2017/02/22 21:15:57] §6[§aMember§6] §fchicken§r executed /nbti mod add maxhealth 1 0.05 mainhand at Location{world=CraftWorld{name=world},x=-5012.82365364962,y=73.5,z=-175.74167597997888,pitch=22.650015,yaw=76.802246}
[2017/02/22 21:16:32] §6[§aMember§6] §fchicken§r executed /nbti mod add attackdamage 1 0.05 mainhand at Location{world=CraftWorld{name=world},x=-5024.4483124283315,y=68.62920794681231,z=-159.58060298187758,pitch=67.95001,yaw=106.95337}
[2017/02/22 21:18:34] §6[§aMember§6] §fchicken§r executed /ce dust success at Location{world=CraftWorld{name=world},x=-5062.699999988079,y=68.24991707582693,z=-165.73640131313311,pitch=9.749968,yaw=91.954834}
[2017/02/22 21:18:54] §6[§aMember§6] §fchicken§r executed /ce dust success at Location{world=CraftWorld{name=world},x=-4983.699999988079,y=75.25686131147536,z=-213.9565533313269,pitch=17.549976,yaw=348.45605}
[2017/02/22 21:19:03] §6[§aMember§6] §fchicken§r executed /ce dust success at Location{world=CraftWorld{name=world},x=-4982.300000011921,y=77.20000004768372,z=-187.76472491519738,pitch=7.199977,yaw=354.15552}
[2017/02/22 21:19:12] §6[§aMember§6] §fchicken§r executed /ce dust success at Location{world=CraftWorld{name=world},x=-4982.098719155295,y=70.45026423166662,z=-164.9982776663266,pitch=40.94997,yaw=0.60595703}
[2017/02/22 21:19:19] §6[§aMember§6] §fchicken§r executed /ce dust success at Location{world=CraftWorld{name=world},x=-4980.928632492978,y=70.45026423166662,z=-154.31337489652984,pitch=40.649967,yaw=7.805908}
[2017/02/22 21:19:39] §6[§aMember§6] §fchicken§r executed /ce dust success at Location{world=CraftWorld{name=world},x=-4980.681513490365,y=67.83077414414517,z=-140.25286771398368,pitch=34.949963,yaw=347.25586}
[2017/02/22 21:20:23] §6[§aMember§6] §fchicken§r executed /ce info at Location{world=CraftWorld{name=world},x=-5009.065936982041,y=67.75615846974213,z=-188.69999998807907,pitch=7.049956,yaw=24.008057}
[2017/02/22 21:21:32] §6[§aMember§6] §fchicken§r executed /nbti mod add attackdamage 0 30 mainhand at Location{world=CraftWorld{name=world},x=-5009.557634685524,y=74.0,z=-176.96943589117078,pitch=22.64995,yaw=258.30762}
[2017/02/22 21:22:16] §6[§aMember§6] §fchicken§r executed /ce info at Location{world=CraftWorld{name=world},x=-5007.831300732727,y=68.11650136792812,z=-164.51071128142516,pitch=8.999965,yaw=1.956543}
[2017/02/22 21:23:44] §6[§aMember§6] §fchicken§r executed /enchantapi add fervor 5 at Location{world=CraftWorld{name=world},x=-5017.242621279823,y=71.92259792452587,z=-149.64165539180567,pitch=14.550007,yaw=349.50732}
[2017/02/22 21:25:27] §6[§aMember§6] §fchicken§r executed /enchantapi add brilliance 3 at Location{world=CraftWorld{name=world},x=-4986.699999988079,y=69.1241240762977,z=-142.789786866651,pitch=13.500001,yaw=177.91064}
[2017/02/22 21:27:50] §6[§aMember§6] §fchicken§r executed /ce info at Location{world=CraftWorld{name=world},x=-5064.345081179568,y=67.0,z=-218.9540237272242,pitch=38.10002,yaw=278.56494}
[2017/02/22 21:28:57] §6[§aMember§6] §fchicken§r executed /ce book valor 10 at Location{world=CraftWorld{name=world},x=-5066.487253899932,y=66.0,z=-219.1084271103776,pitch=38.850025,yaw=94.21484}
[2017/02/22 21:29:52] §6[§aMember§6] §fchicken§r executed /gm 0 at Location{world=CraftWorld{name=world},x=-5131.839305717413,y=64.0,z=-200.98590631997942,pitch=31.35001,yaw=211.37012}
[2017/02/22 21:30:18] §6[§aMember§6] §fchicken§r executed /gm 1 at Location{world=CraftWorld{name=world},x=-5086.237004794526,y=64.36075,z=-218.82752090176726,pitch=24.900015,yaw=85.96826}
[2017/02/22 21:30:25] §6[§aMember§6] §fchicken§r executed /unbk at Location{world=CraftWorld{name=world},x=-5084.0907099603255,y=64.0,z=-217.54063686993567,pitch=27.000015,yaw=86.56787}
[2017/02/22 21:30:34] §6[§aMember§6] §fchicken§r executed /ce book valor 1 at Location{world=CraftWorld{name=world},x=-5082.78087477422,y=64.0,z=-217.45938479032702,pitch=27.000015,yaw=86.56787}
[2017/02/22 21:31:01] §6[§aMember§6] §fchicken§r executed /unbk at Location{world=CraftWorld{name=world},x=-5200.298655859783,y=64.50145484401713,z=-220.30112485825248,pitch=52.200024,yaw=146.11621}
[2017/02/22 21:31:19] §6[§aMember§6] §fchicken§r executed /gm 0 at Location{world=CraftWorld{name=world},x=-5186.168524360046,y=64.50145484401713,z=-220.78401735903614,pitch=65.40003,yaw=84.46582}
[2017/02/22 21:31:22] §6[§aMember§6] §fchicken§r executed /heal at Location{world=CraftWorld{name=world},x=-5189.84955345132,y=64.0,z=-220.66483244147835,pitch=45.900032,yaw=73.96582}
[2017/02/22 21:31:28] §6[§aMember§6] §fchicken§r executed /back at Location{world=CraftWorld{name=world},x=-4969.54047167101,y=67.0,z=-160.47180921241775,pitch=-6.5999975,yaw=89.39996}
[2017/02/22 21:32:25] §6[§aMember§6] §fchicken§r executed /ce book valor 5 at Location{world=CraftWorld{name=world},x=-5178.592139984274,y=67.0,z=-179.59452028153277,pitch=50.40005,yaw=334.51627}
[2017/02/22 21:32:28] §6[§aMember§6] §fchicken§r executed /gm 1 at Location{world=CraftWorld{name=world},x=-5178.592139984274,y=67.0,z=-179.59452028153277,pitch=35.850048,yaw=341.56625}
[2017/02/22 21:32:42] §6[§aMember§6] §fchicken§r executed /nbti mod add maxhealth 0 50 at Location{world=CraftWorld{name=world},x=-5178.592139984274,y=67.0,z=-179.59452028153277,pitch=33.75005,yaw=347.71625}
[2017/02/22 21:32:53] §6[§aMember§6] §fchicken§r executed /unbk at Location{world=CraftWorld{name=world},x=-5178.592139984274,y=67.0,z=-179.59452028153277,pitch=35.85005,yaw=342.01624}
[2017/02/22 21:33:23] §6[§aMember§6] §fchicken§r executed /gm 0 at Location{world=CraftWorld{name=world},x=-5179.113464514497,y=67.0,z=-179.09215168162092,pitch=57.30005,yaw=3.166504}
[2017/02/22 21:33:26] §6[§aMember§6] §fchicken§r executed /heal at Location{world=CraftWorld{name=world},x=-5177.781319308074,y=66.0,z=-178.69999998807907,pitch=42.000046,yaw=26.266602}
[2017/02/22 21:33:28] §6[§aMember§6] §fchicken§r executed /heal at Location{world=CraftWorld{name=world},x=-5174.418544042203,y=66.0,z=-179.69999998807907,pitch=39.300045,yaw=28.666626}
[2017/02/22 21:34:12] §6[§aMember§6] §fchicken§r executed /heal at Location{world=CraftWorld{name=world},x=-5184.913613891561,y=64.82711731432457,z=-198.974724015805,pitch=36.450035,yaw=2.2658691}
[2017/02/22 21:34:32] §6[§aMember§6] §fchicken§r executed /time set night at Location{world=CraftWorld{name=world},x=-5183.93612079012,y=64.0,z=-199.7702198892625,pitch=21.450052,yaw=161.71594}
[2017/02/22 21:35:06] §6[§aMember§6] §fchicken§r executed /back at Location{world=CraftWorld{name=world},x=-4969.54047167101,y=67.0,z=-160.47180921241775,pitch=-6.5999975,yaw=89.39996}
[2017/02/22 21:35:17] §6[§aMember§6] §fchicken§r executed /back at Location{world=CraftWorld{name=world},x=-5176.5,y=64.0,z=-223.5,pitch=18.59998,yaw=198.01514}
[2017/02/22 21:36:07] §6[§aMember§6] §fchicken§r executed /back at Location{world=CraftWorld{name=world},x=-4981.506878035669,y=66.0,z=-169.89709768157653,pitch=44.550003,yaw=98.399704}
[2017/02/22 21:36:43] §6[§aMember§6] §fchicken§r executed /asw at Location{world=CraftWorld{name=world},x=-5208.69076279199,y=63.0,z=-226.30000001192093,pitch=34.19999,yaw=100.815155}
[2017/02/22 21:36:46] §6[§aMember§6] §fchicken§r executed /asw help at Location{world=CraftWorld{name=world},x=-5211.481325712046,y=63.0,z=-224.91846052808847,pitch=34.19999,yaw=100.815155}
[2017/02/22 21:37:22] §6[§aMember§6] §fchicken§r executed /spawn at Location{world=CraftWorld{name=world},x=-5177.653242620051,y=66.0,z=-177.69999998807907,pitch=59.249973,yaw=44.26477}
[2017/02/22 21:37:27] §6[§aMember§6] §fchicken§r executed /gm 3 at Location{world=CraftWorld{name=world},x=-4969.5,y=67.0,z=-160.5,pitch=-6.5999975,yaw=89.39996}
[2017/02/22 21:37:30] §6[§aMember§6] §fchicken§r executed /gm 0 at Location{world=CraftWorld{name=world},x=-4969.5,y=67.74395341196204,z=-160.5,pitch=-2.3999975,yaw=94.34997}
[2017/02/22 21:38:39] §6[§aMember§6] §fchicken§r executed /heal at Location{world=CraftWorld{name=world},x=-5016.321629297339,y=66.0,z=-166.47564308795032,pitch=16.049994,yaw=254.99979}
[2017/02/22 21:39:06] §6[§aMember§6] §fchicken§r executed /gm 1 at Location{world=CraftWorld{name=world},x=-5064.4133985958715,y=66.0,z=-160.6723559258243,pitch=29.099998,yaw=-94.35023}
[2017/02/22 21:39:33] §6[§aMember§6] §fchicken§r executed /ce book at Location{world=CraftWorld{name=world},x=-5045.7821503967225,y=67.38194717127004,z=-159.4673971815156,pitch=7.2000036,yaw=-272.85037}
[2017/02/22 21:40:11] §6[§aMember§6] §fchicken§r executed /ce book sharpness 30 at Location{world=CraftWorld{name=world},x=-4990.378931645071,y=70.00601869806157,z=-161.6322495001303,pitch=25.650043,yaw=-91.80005}
[2017/02/22 21:40:26] §6[§aMember§6] §fchicken§r executed /ce info at Location{world=CraftWorld{name=world},x=-4982.699999988079,y=77.20000004768372,z=-109.40408950439077,pitch=-1.0500004,yaw=-188.40012}
[2017/02/22 21:40:54] §6[§aMember§6] §fchicken§r executed /ce book fastturn 10 at Location{world=CraftWorld{name=world},x=-4982.699999988079,y=77.20000004768372,z=-119.15601047478859,pitch=67.65,yaw=-181.05011}
[2017/02/22 21:41:57] §6[§aMember§6] §fchicken§r executed /crackshop at Location{world=CraftWorld{name=world},x=-5034.725250635461,y=68.8066613492494,z=-104.56643004011516,pitch=18.149944,yaw=93.45022}
[2017/02/22 21:42:01] §6[§aMember§6] §fchicken§r executed /crackshot at Location{world=CraftWorld{name=world},x=-5037.950876925918,y=68.8066613492494,z=-104.58488032728587,pitch=17.849945,yaw=93.60022}
[2017/02/22 21:42:13] §6[§aMember§6] §fchicken§r executed /crackshot list at Location{world=CraftWorld{name=world},x=-5071.070109151468,y=67.67682120357568,z=-166.28371477172502,pitch=40.349957,yaw=220.05016}
[2017/02/22 21:42:38] §6[§aMember§6] §fchicken§r executed /crackshot give chicken ak-47 at Location{world=CraftWorld{name=world},x=-5080.517589665633,y=66.20157969675533,z=-160.30436658814634,pitch=61.649952,yaw=174.75015}
[2017/02/22 21:42:57] §6[§aMember§6] §fchicken§r executed /gm 0 at Location{world=CraftWorld{name=world},x=-5081.674453744368,y=69.8681430633933,z=-191.73633018508505,pitch=31.949938,yaw=305.40015}
[2017/02/22 21:43:19] §6[§aMember§6] §fchicken§r executed /fly at Location{world=CraftWorld{name=world},x=-5080.699999988079,y=62.0,z=-188.4001925883939,pitch=35.69994,yaw=161.25006}
[2017/02/22 21:43:56] §6[§aMember§6] §fchicken§r executed /enchantapi add power 15 at Location{world=CraftWorld{name=world},x=-5097.025256225056,y=69.69774418598378,z=-188.0407858987589,pitch=61.499924,yaw=140.70016}
[2017/02/22 21:44:11] §6[§aMember§6] §fchicken§r executed /nbti mod add attackdamage 0 20 at Location{world=CraftWorld{name=world},x=-5095.1776996508,y=72.26991225798378,z=-185.10273651972452,pitch=47.099926,yaw=154.49994}
[2017/02/22 21:44:14] §6[§aMember§6] §fchicken§r executed /weather sun at Location{world=CraftWorld{name=world},x=-5095.1776996508,y=72.26991225798378,z=-185.10273651972452,pitch=47.099926,yaw=154.49994}
[2017/02/22 21:45:07] §6[§aMember§6] §fchicken§r executed /gm 1 at Location{world=CraftWorld{name=world},x=-5131.51246207895,y=64.0,z=-165.06073141156838,pitch=22.199995,yaw=-308.69995}
[2017/02/22 21:45:41] §6[§aMember§6] §fchicken§r executed /gm 0 at Location{world=CraftWorld{name=world},x=-5153.630548779409,y=64.0,z=-150.08951115008298,pitch=26.399986,yaw=-90.44996}
[2017/02/22 21:46:06] §6[§aMember§6] §fchicken§r executed /gm 0 at Location{world=CraftWorld{name=world},x=-5139.662184765365,y=63.0,z=-152.4477818799979,pitch=59.54995,yaw=-133.94994}
[2017/02/22 21:46:08] §6[§aMember§6] §fchicken§r executed /gm 1 at Location{world=CraftWorld{name=world},x=-5137.434693484583,y=63.0,z=-154.62110312942292,pitch=54.14995,yaw=-135.44994}
[2017/02/22 21:46:18] §6[§aMember§6] §fchicken§r executed /gm 0 at Location{world=CraftWorld{name=world},x=-5140.076206724967,y=72.23823961993848,z=-179.37451685315062,pitch=15.29995,yaw=-187.79993}
[2017/02/22 21:46:19] §6[§aMember§6] §fchicken§r executed /heal at Location{world=CraftWorld{name=world},x=-5140.099508386391,y=63.0,z=-179.70972340045256,pitch=15.29995,yaw=-187.79993}
[2017/02/22 21:46:55] §6[§aMember§6] §fchicken§r executed /heal at Location{world=CraftWorld{name=world},x=-5052.604868493887,y=66.5,z=-157.21510316616173,pitch=18.149946,yaw=-87.899925}
[2017/02/22 21:46:58] §6[§aMember§6] §fchicken§r executed /gm 3 at Location{world=CraftWorld{name=world},x=-5041.930698045468,y=66.5,z=-158.8351407993462,pitch=20.549944,yaw=-103.34993}
[2017/02/22 21:47:00] §6[§aMember§6] §fchicken§r executed /gm 1 at Location{world=CraftWorld{name=world},x=-5031.251068021825,y=66.67279360709495,z=-161.26697597132994,pitch=20.999945,yaw=-101.99993}
[2017/02/22 21:47:02] §6[§aMember§6] §fchicken§r executed /crackshot at Location{world=CraftWorld{name=world},x=-5029.217373558794,y=66.67279360709495,z=-161.68301927085244,pitch=20.999945,yaw=-101.99993}
[2017/02/22 21:47:07] §6[§aMember§6] §fchicken§r executed /crackshot list at Location{world=CraftWorld{name=world},x=-5029.206891400125,y=66.67279360709495,z=-161.68301927085244,pitch=20.999945,yaw=-101.99993}
[2017/02/22 21:47:13] §6[§aMember§6] §fchicken§r executed /crackshot list 2 at Location{world=CraftWorld{name=world},x=-5026.945794724892,y=66.0,z=-159.70506844117332,pitch=20.999945,yaw=-101.99993}
[2017/02/22 21:47:34] §6[§aMember§6] §fchicken§r executed /crackshot give chicken type95 at Location{world=CraftWorld{name=world},x=-5024.127806115097,y=66.0,z=-159.51555306767338,pitch=20.999945,yaw=-101.99993}
[2017/02/22 21:49:47] §6[§aMember§6] §fchicken§r executed /ce info at Location{world=CraftWorld{name=world},x=-5033.544408657341,y=66.0,z=-159.28323206665897,pitch=35.550022,yaw=-332.0995}
[2017/02/22 21:50:18] §6[§aMember§6] §fchicken§r executed /ce book slice at Location{world=CraftWorld{name=world},x=-5033.544408657341,y=66.0,z=-159.28323206665897,pitch=35.550022,yaw=-332.0995}
[2017/02/22 22:04:08] §6[§aMember§6] §ffybit§r executed /spawn at Location{world=CraftWorld{name=world},x=-4957.611652052633,y=89.76130621470726,z=355.79122063112925,pitch=22.799906,yaw=340.01938}
[2017/02/22 22:05:54] §6[§aMember§6] §ffybit§r executed /ce book lightnight 1 at Location{world=CraftWorld{name=world},x=-5013.718529329317,y=66.0,z=-160.26796460825864,pitch=3.3000035,yaw=74.69992}
[2017/02/22 22:06:23] §6[§aMember§6] §ffybit§r executed /ce book lightnight 1 at Location{world=CraftWorld{name=world},x=-5046.626101567524,y=66.5,z=-162.85229989590556,pitch=2.7000027,yaw=110.399956}
[2017/02/22 22:06:29] §6[§aMember§6] §ffybit§r executed /ce book at Location{world=CraftWorld{name=world},x=-5050.022009503255,y=66.0,z=-160.3568844406459,pitch=2.7000027,yaw=110.399956}
[2017/02/22 22:06:48] §6[§aMember§6] §ffybit§r executed /ce book lightnight 1 1 fybit at Location{world=CraftWorld{name=world},x=-5053.131909821058,y=66.0,z=-159.10757737853592,pitch=2.7000027,yaw=110.399956}
[2017/02/22 22:07:09] §6[§aMember§6] §ffybit§r executed /ce book lightnight1 at Location{world=CraftWorld{name=world},x=-5053.010106057681,y=66.0,z=-161.5976486338394,pitch=2.400003,yaw=262.8}
[2017/02/22 22:07:13] §6[§aMember§6] §ffybit§r executed /ce book lightnight 1 at Location{world=CraftWorld{name=world},x=-5053.010106057681,y=66.0,z=-161.5976486338394,pitch=2.400003,yaw=262.8}
[2017/02/22 22:07:27] §6[§aMember§6] §ffybit§r executed /ce book lightning 1 at Location{world=CraftWorld{name=world},x=-5050.22979975638,y=66.0,z=-161.94413426540274,pitch=2.400003,yaw=262.8}
[2017/02/22 22:14:57] §6[§aMember§6] §ffybit§r executed /ce book lightning 1 at Location{world=CraftWorld{name=world},x=-5062.836334997188,y=75.90760396124287,z=-170.1351825275167,pitch=16.950016,yaw=301.34955}
[2017/02/22 22:24:55] §6[§aMember§6] §ffybit§r executed /ce book lightning 1 at Location{world=CraftWorld{name=world},x=-5062.836334997188,y=75.90760396124287,z=-170.1351825275167,pitch=29.100018,yaw=269.09955}
[2017/02/22 22:29:54] §6[§aMember§6] §ffybit§r executed /ce book lightning 1 at Location{world=CraftWorld{name=world},x=-5061.780779677402,y=72.91747192234891,z=-170.14057289917832,pitch=53.100025,yaw=253.49939}
[2017/02/22 22:30:21] §6[§aMember§6] §ffybit§r executed /ce book lightning 1 at Location{world=CraftWorld{name=world},x=-5061.780779677402,y=72.91747192234891,z=-170.14057289917832,pitch=49.650024,yaw=251.84937}
[2017/02/22 22:30:35] §6[§aMember§6] §ffybit§r executed /ce book Th?n S?m at Location{world=CraftWorld{name=world},x=-5061.780779677402,y=72.91747192234891,z=-170.14057289917832,pitch=49.650024,yaw=251.84937}
[2017/02/22 22:30:45] §6[§aMember§6] §ffybit§r executed /ce book Th?nS?m at Location{world=CraftWorld{name=world},x=-5062.0780953816,y=73.29229561787386,z=-171.11242740965542,pitch=49.650024,yaw=251.84937}
[2017/02/22 22:30:52] §6[§aMember§6] §ffybit§r executed /ce ?no at Location{world=CraftWorld{name=world},x=-5062.0780953816,y=73.29229561787386,z=-171.11242740965542,pitch=49.650024,yaw=251.84937}
[2017/02/22 22:30:59] §6[§aMember§6] §ffybit§r executed /ce info at Location{world=CraftWorld{name=world},x=-5062.0780953816,y=73.29229561787386,z=-171.11242740965542,pitch=49.650024,yaw=251.84937}
[2017/02/22 22:32:06] §6[§aMember§6] §ffybit§r executed /ce book at Location{world=CraftWorld{name=world},x=-5062.0780953816,y=73.29229561787386,z=-171.11242740965542,pitch=49.650024,yaw=251.84937}
[2017/02/22 22:32:33] §6[§aMember§6] §ffybit§r executed /ce book Th?n S?m 1 at Location{world=CraftWorld{name=world},x=-5062.0780953816,y=73.29229561787386,z=-171.11242740965542,pitch=49.650024,yaw=251.84937}
[2017/02/22 22:32:52] §6[§aMember§6] §ffybit§r executed /ce book lightning 1 at Location{world=CraftWorld{name=world},x=-5062.0780953816,y=73.29229561787386,z=-171.11242740965542,pitch=49.650024,yaw=251.84937}
[2017/02/22 22:33:44] §6[§aMember§6] §ffybit§r executed /ce book lightning 1 at Location{world=CraftWorld{name=world},x=-5062.0780953816,y=73.29229561787386,z=-171.11242740965542,pitch=49.350025,yaw=252.29938}
[2017/02/22 22:35:22] §6[§aMember§6] §ffybit§r executed /ce book lightning 1 at Location{world=CraftWorld{name=world},x=-5062.0780953816,y=73.29229561787386,z=-171.11242740965542,pitch=48.000027,yaw=252.29938}
[2017/02/22 22:39:49] §6[§aMember§6] §ffybit§r executed /ce book lightning 1 at Location{world=CraftWorld{name=world},x=-5062.0780953816,y=72.17470268002471,z=-171.11242740965542,pitch=61.800037,yaw=235.34937}
[2017/02/22 22:42:50] §6[§aMember§6] §ffybit§r executed /ce book lightning 1 at Location{world=CraftWorld{name=world},x=-5035.660829830718,y=70.67963666057773,z=-164.05333716973695,pitch=16.050028,yaw=338.24896}
[2017/02/22 22:42:59] §6[§aMember§6] §ffybit§r executed /ce book mmmm 1 at Location{world=CraftWorld{name=world},x=-5035.660829830718,y=70.67963666057773,z=-164.05333716973695,pitch=16.050028,yaw=338.24896}
[2017/02/22 22:44:21] §6[§aMember§6] §ffybit§r executed /ce book mmmm 1 at Location{world=CraftWorld{name=world},x=-5081.345821414033,y=75.19096178270149,z=-127.94161656605189,pitch=20.55003,yaw=145.94952}
[2017/02/22 22:45:59] §6[§aMember§6] §ffybit§r executed /ce book mmmm 1 at Location{world=CraftWorld{name=world},x=-5081.345821414033,y=75.19096178270149,z=-127.94161656605189,pitch=25.650028,yaw=136.64948}
[2017/02/22 22:47:51] §6[§aMember§6] §ffybit§r executed /p give fybit 100000 at Location{world=CraftWorld{name=world},x=-4998.965297112448,y=74.0,z=-186.01768944173088,pitch=22.800024,yaw=142.19934}
[2017/02/22 22:48:28] §6[§aMember§6] §ffybit§r executed /menu at Location{world=CraftWorld{name=world},x=-4998.823040292152,y=74.0,z=-185.84208973947264,pitch=22.800024,yaw=142.19934}
[2017/02/22 22:49:04] §6[§aMember§6] §ffybit§r executed /give fybit 7 1 0 {display:{Name:"§b§lÐ§e§lá§f§l-§d§lT§6§lh§f§l?§b§ln§c§l",Lore:["§b§l- Ðây Là Xu-Donate C?a Server!","§c§l- Có Giá Tr? R?t Hi?m Và Dùng Ð? Trade Items Donate!","§6§l- M?nh giá: 100 coin / 1 cái"]},ench:[{id:35,lvl:5}]} at Location{world=CraftWorld{name=world},x=-4998.823040292152,y=74.0,z=-185.84208973947264,pitch=22.800024,yaw=142.19934}
[2017/02/22 22:49:05] §6[§aMember§6] §ffybit§r executed /give fybit 7 1 0 {display:{Name:"§b§lÐ§e§lá§f§l-§d§lT§6§lh§f§l?§b§ln§c§l",Lore:["§b§l- Ðây Là Xu-Donate C?a Server!","§c§l- Có Giá Tr? R?t Hi?m Và Dùng Ð? Trade Items Donate!","§6§l- M?nh giá: 100 coin / 1 cái"]},ench:[{id:35,lvl:5}]} at Location{world=CraftWorld{name=world},x=-4998.823040292152,y=74.0,z=-185.84208973947264,pitch=22.800024,yaw=142.19934}
[2017/02/22 22:49:06] §6[§aMember§6] §ffybit§r executed /give fybit 388 1 0 {display:{Name:"§2§lN§1§lg§b§l?§e§lc§f§l-§d§lT§6§lh§f§l?§b§ln§c§l",Lore:["§b§l- Ðây Là Xu-Donate C?a Server!","§c§l- Có Giá Tr? R?t Hi?m Và Dùng Ð? Trade Items Donate!","§6§l- M?nh giá: 10 coin / 1 cái"]},ench:[{id:35,lvl:4}]} at Location{world=CraftWorld{name=world},x=-4998.823040292152,y=74.0,z=-185.84208973947264,pitch=22.800024,yaw=142.19934}
[2017/02/22 22:49:06] §6[§aMember§6] §ffybit§r executed /give fybit 388 1 0 {display:{Name:"§2§lN§1§lg§b§l?§e§lc§f§l-§d§lT§6§lh§f§l?§b§ln§c§l",Lore:["§b§l- Ðây Là Xu-Donate C?a Server!","§c§l- Có Giá Tr? R?t Hi?m Và Dùng Ð? Trade Items Donate!","§6§l- M?nh giá: 10 coin / 1 cái"]},ench:[{id:35,lvl:4}]} at Location{world=CraftWorld{name=world},x=-4998.823040292152,y=74.0,z=-185.84208973947264,pitch=22.800024,yaw=142.19934}
[2017/02/22 22:51:30] §6[§aMember§6] §ffybit§r executed /ce book mmmm 1 at Location{world=CraftWorld{name=world},x=-5077.40596403873,y=65.0,z=-163.27008391714506,pitch=45.150013,yaw=89.849365}
[2017/02/22 22:57:55] §6[§aMember§6] §ffybit§r executed /ce book Th?n s?m 1 at Location{world=CraftWorld{name=world},x=-4977.409663382268,y=76.16075100290492,z=-300.7236611612925,pitch=27.000002,yaw=118.34946}
[2017/02/22 22:58:01] §6[§aMember§6] §ffybit§r executed /ce book Th?n_s?m 1 at Location{world=CraftWorld{name=world},x=-4977.409663382268,y=76.16075100290492,z=-300.7236611612925,pitch=27.000002,yaw=118.34946}
[2017/02/22 22:58:08] §6[§aMember§6] §ffybit§r executed /ce book Th?n57s?m 1 at Location{world=CraftWorld{name=world},x=-4977.409663382268,y=76.16075100290492,z=-300.7236611612925,pitch=27.000002,yaw=118.34946}
[2017/02/22 22:59:29] §6[§aMember§6] §ffybit§r executed /ce reload at Location{world=CraftWorld{name=world},x=-4977.409663382268,y=76.16075100290492,z=-300.7236611612925,pitch=27.000002,yaw=118.34946}
[2017/02/22 22:59:51] §6[§aMember§6] §ffybit§r executed /ce book light 1 at Location{world=CraftWorld{name=world},x=-4977.409663382268,y=76.16075100290492,z=-300.7236611612925,pitch=27.000002,yaw=118.34946}
[2017/02/22 22:59:58] §6[§aMember§6] §ffybit§r executed /ce book lightning 1 at Location{world=CraftWorld{name=world},x=-4977.409663382268,y=76.16075100290492,z=-300.7236611612925,pitch=27.000002,yaw=118.34946}
[2017/02/22 23:06:37] §6[§aMember§6] §ffybit§r executed /ce book lightning 1 at Location{world=CraftWorld{name=world},x=-5006.935521921137,y=76.16075100290492,z=-279.46513471293156,pitch=22.95001,yaw=53.84958}
[2017/02/22 23:06:56] §6[§aMember§6] §ffybit§r executed /ce reload at Location{world=CraftWorld{name=world},x=-5011.397786242816,y=76.16075100290492,z=-272.7262977489539,pitch=23.55001,yaw=22.949646}
